time,temperature,pressure,altitude,errorLog
448716,21.95331,1015.865,-0.911499,0
448725,-1,1015.754,2.103752,0
448735,-1,1015.926,-2.575089,0
448746,21.95331,1015.845,-0.3742981,0
448756,-1,1015.926,-2.575089,0
448767,21.94873,1015.855,-0.6688919,0
448776,-1,1015.785,1.254631,0
448787,21.94415,1015.845,-0.3742981,0
448797,-1,1015.936,-2.869682,0
448806,-1,1015.775,1.531891,0
448816,21.94873,1015.764,1.826485,0
448826,-1,1015.896,-1.777954,0
448837,-1,1015.824,0.1802292,0
448847,-1,1015.845,-0.3742981,0
448857,-1,1015.966,-3.684143,0
448867,-1,1015.754,2.103752,0
448877,-1,1015.804,0.7174301,0
448888,21.94415,1015.896,-1.777954,0
448898,-1,1015.885,-1.48336,0
448908,21.95331,1015.936,-2.869682,0
448918,-1,1015.764,1.826485,0
448927,-1,1016.017,-5.070473,0
448939,21.95331,1015.855,-0.6688919,0
448949,21.94873,1015.855,-0.6688919,0
448959,-1,1015.835,-0.09703827,0
448969,-1,1015.815,0.4228363,0
448978,-1,1015.835,-0.09703827,0
448988,-1,1015.835,-0.09703827,0
448998,-1,1015.956,-3.406883,0
449009,21.94873,1015.775,1.531891,0
449018,-1,1015.926,-2.575089,0
449029,-1,1015.835,-0.09703827,0
449039,21.94415,1015.845,-0.3742981,0
449050,21.93957,1015.824,0.1802292,0
449065,21.94873,1015.845,-0.3742981,0
449075,-1,1015.764,1.826485,0
449084,-1,1015.754,2.103752,0
449095,21.93499,1015.754,2.103752,0
449105,-1,1015.794,0.9946899,0
449115,21.94415,1015.865,-0.911499,0
449125,-1,1015.896,-1.777954,0
449135,21.94415,1015.915,-2.297821,0
449145,-1,1015.935,-2.835022,0
449156,21.93957,1015.803,0.7520828,0
449165,-1,1015.986,-4.221344,0
449176,21.93499,1015.754,2.103752,0
449185,-1,1015.935,-2.835022,0
449196,21.93957,1015.814,0.474823,0
449206,21.93957,1015.803,0.7520828,0
449216,-1,1015.814,0.474823,0
449226,-1,1015.824,0.1802292,0
449236,21.93957,1015.824,0.1802292,0
449246,-1,1015.754,2.103752,0
449257,21.93499,1015.784,1.271957,0
449266,-1,1015.945,-3.129616,0
449276,-1,1015.814,0.474823,0
449287,21.93957,1015.803,0.7520828,0
449297,-1,1015.794,0.9946899,0
449307,21.93499,1015.784,1.271957,0
449317,-1,1015.722,2.952873,0
449328,21.93041,1015.865,-0.911499,0
449338,-1,1015.814,0.474823,0
449348,-1,1015.733,2.675606,0
449358,-1,1015.894,-1.725967,0
449369,21.92583,1015.722,2.952873,0
449378,-1,1015.814,0.474823,0
449388,21.93499,1015.865,-0.911499,0
449398,-1,1015.814,0.474823,0
449409,21.93041,1015.844,-0.3396454,0
449419,-1,1015.833,-0.06237793,0
449428,-1,1015.894,-1.725967,0
449439,21.92583,1015.854,-0.6342392,0
449449,-1,1015.833,-0.06237793,0
449460,21.93499,1015.793,1.046677,0
449469,-1,1015.854,-0.6342392,0
449479,-1,1015.773,1.566551,0
449499,21.93041,1015.894,-1.725967,0
449510,21.93499,1015.814,0.474823,0
449520,21.93499,1015.894,-1.725967,0
449529,-1,1015.742,2.415672,0
449539,21.92583,1015.854,-0.6342392,0
449550,21.93041,1015.803,0.7520828,0
449559,-1,1015.752,2.138405,0
449570,-1,1015.814,0.474823,0
449580,21.93499,1015.854,-0.6342392,0
449591,21.92583,1015.814,0.474823,0
449600,-1,1015.773,1.566551,0
449611,21.92583,1015.752,2.138405,0
449620,-1,1015.865,-0.911499,0
449631,21.93499,1015.814,0.474823,0
449641,-1,1015.722,2.952873,0
449652,21.93499,1015.773,1.566551,0
449661,-1,1015.782,1.323944,0
449671,21.93957,1015.854,-0.6342392,0
449681,-1,1015.814,0.474823,0
449692,21.93957,1015.784,1.271957,0
449701,-1,1015.814,0.474823,0
449712,21.93041,1015.935,-2.835022,0
449722,-1,1015.865,-0.911499,0
449732,-1,1015.773,1.566551,0
449742,21.93499,1015.914,-2.263168,0
449752,-1,1015.814,0.474823,0
449762,21.93499,1015.844,-0.3396454,0
449772,-1,1015.854,-0.6342392,0
449782,21.93499,1015.733,2.675606,0
449792,-1,1015.894,-1.725967,0
449802,21.93499,1015.793,1.046677,0
449813,21.94415,1015.844,-0.3396454,0
449823,21.93499,1015.865,-0.911499,0
449832,-1,1015.803,0.7520828,0
449843,21.94415,1015.752,2.138405,0
449854,21.93499,1015.682,4.061928,0
449863,-1,1015.865,-0.911499,0
449874,21.93499,1015.935,-2.835022,0
449883,-1,1015.975,-3.92675,0
449894,21.93957,1015.824,0.1802292,0
449905,-1,1015.854,-0.6342392,0
449915,-1,1015.763,1.861145,0
449925,-1,1015.854,-0.6342392,0
449935,-1,1015.824,0.1802292,0
449945,-1,1015.915,-2.297821,0
449954,-1,1015.823,0.2148819,0
449964,-1,1015.854,-0.6342392,0
449975,21.93041,1015.814,0.474823,0
449985,-1,1015.833,-0.06237793,0
449995,21.92125,1015.803,0.7520828,0
450005,-1,1015.905,-2.020561,0
450015,-1,1015.835,-0.09703827,0
450025,-1,1015.752,2.138405,0
450036,21.93041,1015.924,-2.540428,0
450046,-1,1015.733,2.675606,0
450056,21.93041,1015.733,2.675606,0
450067,-1,1015.733,2.675606,0
450077,-1,1015.752,2.138405,0
450091,-1,1015.945,-3.129616,0
450101,-1,1015.793,1.046677,0
450112,21.93499,1015.945,-3.129616,0
450121,-1,1015.954,-3.372223,0
450131,21.92583,1015.894,-1.725967,0
450141,-1,1015.854,-0.6342392,0
450153,21.93499,1015.894,-1.725967,0
450161,-1,1015.835,-0.09703827,0
450172,21.93499,1015.824,0.1802292,0
450182,21.92125,1015.945,-3.129616,0
450192,-1,1015.803,0.7520828,0
450202,-1,1015.824,0.1802292,0
450212,21.94415,1015.854,-0.6342392,0
450223,21.93499,1015.784,1.271957,0
450233,-1,1015.733,2.675606,0
450243,21.93499,1015.793,1.046677,0
450253,-1,1015.865,-0.911499,0
450263,-1,1015.865,-0.911499,0
450273,-1,1015.814,0.474823,0
450283,-1,1015.773,1.566551,0
450293,-1,1015.854,-0.6342392,0
450303,-1,1015.784,1.271957,0
450314,21.93499,1015.854,-0.6342392,0
450324,-1,1015.824,0.1802292,0
450334,21.93499,1015.935,-2.835022,0
450344,-1,1015.733,2.675606,0
450354,21.93499,1015.743,2.381012,0
450364,-1,1015.935,-2.835022,0
450374,-1,1015.814,0.474823,0
450385,21.93957,1015.814,0.474823,0
450395,21.92125,1015.733,2.675606,0
450405,-1,1015.814,0.474823,0
450415,21.93499,1015.814,0.474823,0
450425,-1,1015.854,-0.6342392,0
450434,-1,1015.793,1.046677,0
450445,21.93499,1015.935,-2.835022,0
450456,21.93041,1015.824,0.1802292,0
450466,21.93041,1015.835,-0.09703827,0
450475,-1,1015.803,0.7520828,0
450486,21.93499,1015.854,-0.6342392,0
450496,-1,1015.722,2.952873,0
450506,21.94415,1015.894,-1.725967,0
450516,-1,1015.854,-0.6342392,0
450526,21.93499,1015.784,1.271957,0
450536,21.92583,1015.722,2.952873,0
450547,21.93499,1015.814,0.474823,0
450556,-1,1015.733,2.675606,0
450568,-1,1015.803,0.7520828,0
450577,-1,1015.894,-1.725967,0
450587,21.93957,1015.865,-0.911499,0
450598,21.93041,1015.824,0.1802292,0
450607,-1,1015.894,-1.725967,0
450617,-1,1015.814,0.474823,0
450627,-1,1015.814,0.474823,0
450637,-1,1015.824,0.1802292,0
450647,21.94415,1015.935,-2.835022,0
450658,21.93957,1015.773,1.566551,0
450667,-1,1015.784,1.271957,0
450678,21.93957,1015.905,-2.020561,0
450687,-1,1015.763,1.861145,0
450698,21.93957,1015.784,1.271957,0
450707,-1,1015.824,0.1802292,0
450719,21.93957,1015.754,2.103752,0
450728,-1,1015.824,0.1802292,0
450738,-1,1015.824,0.1802292,0
450749,21.92583,1015.743,2.381012,0
450758,-1,1015.803,0.7520828,0
450769,21.93499,1015.824,0.1802292,0
450779,21.93499,1015.814,0.474823,0
450789,-1,1015.835,-0.09703827,0
450799,21.93957,1015.784,1.271957,0
450809,21.93499,1015.824,0.1802292,0
450819,-1,1015.854,-0.6342392,0
450829,21.93957,1015.784,1.271957,0
450839,-1,1015.814,0.474823,0
450850,-1,1015.794,0.9946899,0
450860,21.93499,1015.854,-0.6342392,0
450870,-1,1015.743,2.381012,0
450879,-1,1015.865,-0.911499,0
450890,21.94415,1015.885,-1.48336,0
450900,21.93041,1015.794,0.9946899,0
450909,-1,1015.814,0.474823,0
450920,21.92583,1015.824,0.1802292,0
450930,-1,1015.773,1.566551,0
450940,-1,1015.915,-2.297821,0
450950,21.93499,1015.743,2.381012,0
450961,21.93957,1015.733,2.675606,0
450971,21.93957,1015.915,-2.297821,0
450988,-1,1015.835,-0.09703827,0
450997,-1,1015.814,0.474823,0
451008,-1,1015.814,0.474823,0
451016,-1,1015.833,-0.06237793,0
451026,-1,1015.835,-0.09703827,0
451037,21.93499,1015.773,1.566551,0
451047,21.93499,1015.814,0.474823,0
451057,21.93957,1015.712,3.247467,0
451066,-1,1015.692,3.767334,0
451077,21.93957,1015.784,1.271957,0
451086,-1,1015.975,-3.92675,0
451097,21.93957,1015.712,3.247467,0
451107,-1,1015.814,0.474823,0
451117,21.93499,1015.652,4.876396,0
451128,21.93957,1015.733,2.675606,0
451138,-1,1015.824,0.1802292,0
451147,-1,1015.814,0.474823,0
451157,-1,1015.712,3.247467,0
451168,21.93957,1015.794,0.9946899,0
451178,-1,1015.945,-3.129616,0
451188,21.93499,1015.835,-0.09703827,0
451198,-1,1015.793,1.046677,0
451209,21.93499,1015.844,-0.3396454,0
451219,21.93499,1015.835,-0.09703827,0
451228,-1,1015.814,0.474823,0
451239,21.94415,1015.773,1.566551,0
451250,21.93041,1015.814,0.474823,0
451260,-1,1015.794,0.9946899,0
451269,-1,1015.773,1.566551,0
451279,-1,1015.854,-0.6342392,0
451289,-1,1015.743,2.381012,0
451299,-1,1015.803,0.7520828,0
451310,21.93957,1015.773,1.566551,0
451320,21.93499,1015.814,0.474823,0
451330,21.93499,1015.935,-2.835022,0
451340,-1,1015.865,-0.911499,0
451350,-1,1015.814,0.474823,0
451361,21.93957,1015.915,-2.297821,0
451370,-1,1015.722,2.952873,0
451380,-1,1015.894,-1.725967,0
451390,21.93499,1015.945,-3.129616,0
451400,-1,1015.824,0.1802292,0
451411,21.94415,1015.824,0.1802292,0
451421,-1,1015.754,2.103752,0
451432,21.93957,1015.784,1.271957,0
451441,-1,1015.784,1.271957,0
451452,21.93499,1015.835,-0.09703827,0
451461,-1,1015.894,-1.725967,0
451471,21.93499,1015.835,-0.09703827,0
451482,21.93499,1015.824,0.1802292,0
451491,-1,1015.875,-1.206093,0
451501,-1,1015.814,0.474823,0
451512,21.93499,1015.793,1.046677,0
451522,-1,1015.986,-4.221344,0
451532,21.93957,1015.803,0.7520828,0
451543,-1,1015.733,2.675606,0
451552,-1,1015.845,-0.3742981,0
451562,21.93957,1015.754,2.103752,0
451572,-1,1015.875,-1.206093,0
451583,21.94415,1015.814,0.474823,0
451592,-1,1015.854,-0.6342392,0
451602,-1,1015.845,-0.3742981,0
451614,21.93041,1015.835,-0.09703827,0
451622,-1,1015.894,-1.725967,0
451633,21.94415,1015.854,-0.6342392,0
451644,21.93957,1015.835,-0.09703827,0
451654,21.93499,1015.754,2.103752,0
451664,-1,1015.875,-1.206093,0
451674,21.93499,1015.835,-0.09703827,0
451684,-1,1015.865,-0.911499,0
451694,21.94415,1015.814,0.474823,0
451705,21.93499,1015.733,2.675606,0
451714,-1,1015.743,2.381012,0
451724,21.93499,1015.742,2.415672,0
451734,-1,1015.712,3.247467,0
451745,21.93957,1015.814,0.474823,0
451754,-1,1015.824,0.1802292,0
451765,21.93499,1015.945,-3.129616,0
451775,21.93957,1015.743,2.381012,0
451785,21.94415,1015.824,0.1802292,0
451795,21.94415,1015.743,2.381012,0
451806,21.93957,1015.824,0.1802292,0
451815,-1,1015.803,0.7520828,0
451826,21.93499,1015.814,0.474823,0
451835,-1,1015.814,0.474823,0
451846,21.93499,1015.835,-0.09703827,0
451856,-1,1015.854,-0.6342392,0
451867,21.92125,1015.773,1.566551,0
451877,21.93957,1015.835,-0.09703827,0
451886,-1,1015.824,0.1802292,0
451897,21.93499,1015.835,-0.09703827,0
451906,-1,1015.824,0.1802292,0
451917,21.93499,1015.915,-2.297821,0
451926,-1,1015.975,-3.92675,0
451937,21.93499,1015.733,2.675606,0
451947,-1,1015.764,1.826485,0
451957,-1,1015.814,0.474823,0
451968,21.92583,1015.835,-0.09703827,0
451977,-1,1015.854,-0.6342392,0
451987,-1,1015.824,0.1802292,0
451998,21.93957,1015.712,3.247467,0
452008,-1,1015.814,0.474823,0
452018,21.93041,1015.814,0.474823,0
452028,-1,1015.784,1.271957,0
452038,-1,1015.865,-0.911499,0
452049,21.94415,1015.854,-0.6342392,0
452059,-1,1015.752,2.138405,0
452068,-1,1015.905,-2.020561,0
452079,21.93499,1015.854,-0.6342392,0
452091,-1,1015.835,-0.09703827,0
452103,21.93499,1015.854,-0.6342392,0
452114,21.93499,1015.875,-1.206093,0
452124,21.93957,1015.824,0.1802292,0
452134,-1,1015.835,-0.09703827,0
452145,21.93499,1015.823,0.2148819,0
452155,-1,1015.824,0.1802292,0
452164,-1,1015.803,0.7520828,0
452174,21.93499,1015.824,0.1802292,0
452184,-1,1015.773,1.566551,0
452196,21.93957,1015.814,0.474823,0
452206,-1,1015.844,-0.3396454,0
452216,-1,1015.824,0.1802292,0
452226,-1,1015.935,-2.835022,0
452236,21.93957,1015.743,2.381012,0
452246,-1,1015.905,-2.020561,0
452256,-1,1015.773,1.566551,0
452266,-1,1015.854,-0.6342392,0
452276,-1,1015.773,1.566551,0
452286,21.94415,1015.743,2.381012,0
452296,-1,1015.733,2.675606,0
452306,-1,1015.905,-2.020561,0
452317,21.93499,1015.824,0.1802292,0
452326,-1,1015.814,0.474823,0
452337,21.92583,1015.894,-1.725967,0
452346,-1,1015.894,-1.725967,0
452357,21.93499,1015.692,3.767334,0
452367,-1,1015.773,1.566551,0
452377,-1,1015.824,0.1802292,0
452387,-1,1015.733,2.675606,0
452397,-1,1015.814,0.474823,0
452408,21.94415,1015.803,0.7520828,0
452417,-1,1015.865,-0.911499,0
452428,-1,1015.894,-1.725967,0
452438,21.93499,1015.814,0.474823,0
452448,-1,1015.935,-2.835022,0
452458,-1,1015.814,0.474823,0
452468,21.93957,1015.814,0.474823,0
452488,-1,1015.854,-0.6342392,0
452499,-1,1015.763,1.861145,0
452509,-1,1015.905,-2.020561,0
452519,21.93957,1015.905,-2.020561,0
452529,-1,1015.814,0.474823,0
452539,21.94415,1015.835,-0.09703827,0
452549,-1,1015.894,-1.725967,0
452560,21.93499,1015.743,2.381012,0
452569,-1,1015.824,0.1802292,0
452580,21.93957,1015.835,-0.09703827,0
452590,21.93499,1015.844,-0.3396454,0
452600,-1,1015.854,-0.6342392,0
452611,21.93957,1015.814,0.474823,0
452620,-1,1015.945,-3.129616,0
452631,21.94415,1015.773,1.566551,0
452640,-1,1015.814,0.474823,0
452651,21.93041,1015.824,0.1802292,0
452660,-1,1015.935,-2.835022,0
452671,21.93499,1015.865,-0.911499,0
452681,-1,1015.733,2.675606,0
452691,21.94415,1015.754,2.103752,0
452701,-1,1015.803,0.7520828,0
452711,21.93499,1015.793,1.046677,0
452721,-1,1015.835,-0.09703827,0
452732,21.94415,1015.835,-0.09703827,0
452741,-1,1015.835,-0.09703827,0
452751,-1,1015.814,0.474823,0
452762,21.93957,1015.814,0.474823,0
452772,-1,1015.814,0.474823,0
452782,-1,1015.803,0.7520828,0
452792,21.93957,1015.814,0.474823,0
452803,21.93957,1015.835,-0.09703827,0
452812,-1,1015.875,-1.206093,0
452822,21.94415,1015.845,-0.3742981,0
452833,21.94415,1015.875,-1.206093,0
452842,-1,1015.824,0.1802292,0
452853,21.93957,1015.814,0.474823,0
452863,-1,1015.824,0.1802292,0
452872,-1,1015.833,-0.06237793,0
452883,-1,1015.784,1.271957,0
452894,21.94873,1015.875,-1.206093,0
452904,-1,1015.824,0.1802292,0
452913,-1,1015.743,2.381012,0
452923,-1,1015.733,2.675606,0
452933,21.94415,1015.935,-2.835022,0
452944,21.94415,1015.835,-0.09703827,0
452954,21.93499,1015.733,2.675606,0
452963,-1,1015.743,2.381012,0
452974,21.94415,1015.915,-2.297821,0
452984,-1,1015.894,-1.725967,0
452994,-1,1016.017,-5.070473,0
453004,-1,1015.854,-0.6342392,0
453013,-1,1015.844,-0.3396454,0
453025,21.94415,1015.824,0.1802292,0
453035,-1,1015.894,-1.725967,0
453044,-1,1015.824,0.1802292,0
453055,21.93499,1015.824,0.1802292,0
453065,-1,1015.865,-0.911499,0
453075,-1,1015.824,0.1802292,0
453084,-1,1015.784,1.271957,0
453095,21.93499,1015.915,-2.297821,0
453110,21.94415,1015.835,-0.09703827,0
453121,-1,1015.814,0.474823,0
453131,21.93957,1015.773,1.566551,0
453140,-1,1015.854,-0.6342392,0
453151,21.94415,1015.926,-2.575089,0
453161,21.93957,1015.854,-0.6342392,0
453171,-1,1015.835,-0.09703827,0
453180,-1,1015.894,-1.725967,0
453191,21.92583,1015.814,0.474823,0
453202,-1,1015.824,0.1802292,0
453211,-1,1015.854,-0.6342392,0
453221,21.93957,1015.865,-0.911499,0
453231,-1,1015.814,0.474823,0
453241,-1,1015.875,-1.206093,0
453251,21.93499,1015.824,0.1802292,0
453262,21.93499,1015.722,2.952873,0
453271,-1,1015.835,-0.09703827,0
453281,-1,1015.824,0.1802292,0
453292,21.94415,1015.835,-0.09703827,0
453302,-1,1015.754,2.103752,0
453313,21.94415,1015.865,-0.911499,0
453322,-1,1015.956,-3.406883,0
453332,-1,1015.763,1.861145,0
453343,21.92583,1015.956,-3.406883,0
453353,-1,1015.743,2.381012,0
453363,-1,1015.712,3.247467,0
453374,21.93499,1015.803,0.7520828,0
453384,-1,1015.854,-0.6342392,0
453394,-1,1015.824,0.1802292,0
453404,-1,1015.793,1.046677,0
453414,-1,1015.784,1.271957,0
453423,-1,1015.814,0.474823,0
453433,-1,1015.824,0.1802292,0
453443,-1,1015.824,0.1802292,0
453454,21.94415,1015.754,2.103752,0
453465,21.94415,1015.875,-1.206093,0
453475,21.93041,1015.814,0.474823,0
453484,-1,1015.824,0.1802292,0
453495,21.93957,1015.814,0.474823,0
453505,-1,1015.945,-3.129616,0
453514,-1,1015.854,-0.6342392,0
453525,21.93957,1015.784,1.271957,0
453535,-1,1015.793,1.046677,0
453545,-1,1015.865,-0.911499,0
453554,-1,1015.835,-0.09703827,0
453565,-1,1015.854,-0.6342392,0
453576,21.93957,1015.824,0.1802292,0
453585,-1,1015.915,-2.297821,0
453595,21.93957,1015.835,-0.09703827,0
453606,21.94415,1015.773,1.566551,0
453615,-1,1015.722,2.952873,0
453626,21.93957,1015.773,1.566551,0
453635,-1,1015.835,-0.09703827,0
453646,21.93499,1015.794,0.9946899,0
453656,-1,1015.935,-2.835022,0
453666,-1,1015.835,-0.09703827,0
453676,-1,1015.814,0.474823,0
453687,-1,1015.854,-0.6342392,0
453697,-1,1015.824,0.1802292,0
453706,-1,1015.875,-1.206093,0
453717,21.93499,1015.764,1.826485,0
453727,-1,1015.865,-0.911499,0
453737,-1,1015.733,2.675606,0
453747,21.93957,1015.875,-1.206093,0
453757,-1,1015.844,-0.3396454,0
453767,-1,1015.804,0.7174301,0
453778,-1,1015.824,0.1802292,0
453788,-1,1015.743,2.381012,0
453797,-1,1015.814,0.474823,0
453808,21.93957,1015.703,3.47274,0
453817,-1,1015.915,-2.297821,0
453827,21.93957,1015.703,3.47274,0
453838,21.93499,1015.824,0.1802292,0
453847,-1,1015.835,-0.09703827,0
453857,21.93957,1015.854,-0.6342392,0
453868,21.93499,1015.835,-0.09703827,0
453878,-1,1015.833,-0.06237793,0
453888,-1,1015.915,-2.297821,0
453899,-1,1015.865,-0.911499,0
453909,-1,1015.814,0.474823,0
453918,-1,1015.733,2.675606,0
453928,-1,1015.814,0.474823,0
453939,21.93957,1015.835,-0.09703827,0
453948,-1,1015.854,-0.6342392,0
453959,21.94415,1015.824,0.1802292,0
453969,-1,1015.835,-0.09703827,0
453980,-1,1015.814,0.474823,0
453989,-1,1015.854,-0.6342392,0
453999,-1,1015.803,0.7520828,0
